main/loss,validation/main/loss,iteration,exponentialshift/lr,epoch,main/accuracy,validation/main/accuracy
0.005159193649888039,0.8710592985153198,93750,0.0016080666902157658,60,0.999339759349823,0.8231999278068542
0.0034013171680271626,0.8741393089294434,95313,0.001559824689509293,61,0.9996601343154907,0.8338000178337097
0.0021332642063498497,0.8877116441726685,96875,0.001513029948824014,62,0.9998999834060669,0.8323999643325806
0.0020515562500804663,0.8853337168693542,98438,0.0014676390503592937,63,0.999940037727356,0.8296999931335449
0.0026000896468758583,0.8852386474609375,100000,0.001423609878848515,64,0.9998799562454224,0.8279999494552612
0.0038284440524876118,0.8648307919502258,101563,0.0013809015824830593,65,0.9996801018714905,0.8324999809265137
0.003199347760528326,0.9235776662826538,103125,0.0013394745350085674,66,0.9997599124908447,0.8149000406265259
0.0037572598084807396,0.8965428471565247,104688,0.0012992902989583106,67,0.9997200965881348,0.8326999545097351
0.002952767303213477,0.8894168734550476,106250,0.0012603115899895612,68,0.9997799396514893,0.8305000066757202
0.0034939595498144627,0.8837912678718567,107813,0.0012225022422898742,69,0.9998000860214233,0.8270999193191528
0.0069333529099822044,0.792809009552002,109375,0.001185827175021178,70,0.9987596273422241,0.8306999206542969
0.005260043311864138,0.8640986680984497,110938,0.0011502523597705426,71,0.9994801878929138,0.8247998356819153
0.004741761367768049,0.8728930354118347,112500,0.0011157447889774265,72,0.9994798302650452,0.8240998983383179
0.0037694203201681376,0.8759341239929199,114063,0.0010822724453081033,73,0.9997000694274902,0.832800030708313
0.0023922217078506947,0.8915925025939941,115625,0.0010498042719488605,74,0.9998599290847778,0.8308000564575195
0.0019611057359725237,0.9152815937995911,117188,0.0010183101437903944,75,0.9999800324440002,0.8314000964164734
0.0023798930924385786,0.8905638456344604,118750,0.0009877608394766827,76,0.9998999834060669,0.8280999064445496
0.0019085698295384645,0.9133102297782898,120313,0.0009581280142923822,77,1.0,0.8299000859260559
0.0019707083702087402,0.927466869354248,121875,0.0009293841738636107,78,0.9999600052833557,0.829800009727478
0.0024203050415962934,0.9296510815620422,123438,0.0009015026486477024,79,0.9999200105667114,0.8306000828742981
0.0020745086949318647,0.9160763621330261,125000,0.0008744575691882713,80,0.9999799728393555,0.8256000280380249
0.002199986483901739,0.9243618249893188,126563,0.0008482238421126231,81,1.0,0.8284999132156372
0.0021758335642516613,0.9342649579048157,128125,0.0008227771268492444,82,0.9999799728393555,0.8291000127792358
0.001916157198138535,0.9478694200515747,129688,0.000798093813043767,83,1.0,0.8262999653816223
0.002752844477072358,0.8729114532470703,131250,0.000774150998652454,84,0.9997799396514893,0.8205000758171082
0.0029576283413916826,0.9255918264389038,132813,0.0007509264686928804,85,0.999940037727356,0.8276999592781067
0.002212880877777934,0.9586823582649231,134375,0.0007283986746320939,86,1.0,0.8244999647140503
0.003297245129942894,0.9142478704452515,135938,0.0007065467143931311,87,0.9997400641441345,0.8267999887466431
0.00255229021422565,0.9077847599983215,137500,0.0006853503129613371,88,0.9999399781227112,0.8260999917984009
0.002668143482878804,0.9305628538131714,139063,0.000664789803572497,89,0.999940037727356,0.824999988079071
0.002231586491689086,0.9459872245788574,140625,0.000644846109465322,90,1.0,0.8271999359130859
0.0020412178710103035,0.9573264122009277,142188,0.0006255007261813624,91,1.0,0.8265999555587769
0.0021484431345015764,0.9421442151069641,143750,0.0006067357043959214,92,1.0,0.8240998983383179
0.0021578967571258545,0.9728227853775024,145313,0.0005885336332640439,93,1.0,0.8248000144958496
0.002060268772765994,0.9643515348434448,146875,0.0005708776242661224,94,1.0,0.8235999941825867
0.0020362345967441797,0.972729504108429,148438,0.0005537512955381388,95,1.0,0.8230000734329224
0.0021546429488807917,0.9470534324645996,150000,0.0005371387566719946,96,1.0,0.824999988079071
0.002102016471326351,0.9619436264038086,151563,0.0005210245939718347,97,0.9999800324440002,0.8219999074935913
0.0021524233743548393,0.9595963358879089,153125,0.0005053938561526797,98,0.9999799728393555,0.8232000470161438
0.0021978497970849276,0.9819833636283875,154688,0.0004902320404680993,99,0.9999800324440002,0.822100043296814
0.0020771275740116835,0.9782377481460571,156250,0.0004755250792540563,100,1.0,0.8225000500679016
